,GPPractice,depression,alzheimers,blood pressure,hypertension,diabeties,cardiovascular disease,insomnia,addiction,social anxiety,NumberOfPaidItems,loneliness,Date,HBT,Postcode,pcstrip
255,18057,685,13,583,588,107,421,61,9,6,8930,1884,202201,S08000017,DG9 7DW,DG9 7DW
256,18095,814,21,706,713,110,475,82,20,26,11232,2235,202201,S08000017,DG9 7DW,DG9 7DW
257,18095,814,21,706,713,110,475,82,20,26,11232,2235,202201,S08000017,DG9 7DW,DG9 7DW
258,18095,814,21,706,713,110,475,82,20,26,11232,2235,202201,S08000017,DG9 7DW,DG9 7DW
259,18112,141,4,207,209,23,140,1,0,0,2199,518,202201,S08000017,DG9 9QQ,DG9 9QQ
260,18112,141,4,207,209,23,140,1,0,0,2199,518,202201,S08000017,DG9 9QQ,DG9 9QQ
261,18112,141,4,207,209,23,140,1,0,0,2199,518,202201,S08000017,DG9 9QQ,DG9 9QQ
262,18151,579,18,831,834,101,472,46,5,2,9186,2055,202201,S08000017,DG8 6NR,DG8 6NR
263,18151,579,18,831,834,101,472,46,5,2,9186,2055,202201,S08000017,DG8 6NR,DG8 6NR
264,18151,579,18,831,834,101,472,46,5,2,9186,2055,202201,S08000017,DG8 6NR,DG8 6NR
265,18184,860,21,1250,1256,113,776,58,11,12,12966,3095,202201,S08000017,DG7 3EE,DG7 3EE
266,18184,860,21,1250,1256,113,776,58,11,12,12966,3095,202201,S08000017,DG7 3EE,DG7 3EE
267,18184,860,21,1250,1256,113,776,58,11,12,12966,3095,202201,S08000017,DG7 3EE,DG7 3EE
268,18199,674,18,828,837,83,559,84,6,5,10835,2261,202201,S08000017,DG6 4BJ,DG6 4BJ
269,18199,674,18,828,837,83,559,84,6,5,10835,2261,202201,S08000017,DG6 4BJ,DG6 4BJ
270,18199,674,18,828,837,83,559,84,6,5,10835,2261,202201,S08000017,DG6 4BJ,DG6 4BJ
271,18216,427,13,617,621,97,299,24,0,7,6953,1481,202201,S08000017,DG7 3EE,DG7 3EE
272,18216,427,13,617,621,97,299,24,0,7,6953,1481,202201,S08000017,DG7 3EE,DG7 3EE
273,18216,427,13,617,621,97,299,24,0,7,6953,1481,202201,S08000017,DG7 3EE,DG7 3EE
274,18235,248,5,297,300,37,178,32,0,3,3674,800,202201,S08000017,DG7 3RN,DG7 3RN
275,18235,248,5,297,300,37,178,32,0,3,3674,800,202201,S08000017,DG7 3RN,DG7 3RN
276,18235,248,5,297,300,37,178,32,0,3,3674,800,202201,S08000017,DG7 3RN,DG7 3RN
277,18240,461,16,590,597,82,385,24,7,2,7920,1572,202201,S08000017,DG5 4AZ,DG5 4AZ
278,18240,461,16,590,597,82,385,24,7,2,7920,1572,202201,S08000017,DG5 4AZ,DG5 4AZ
279,18240,461,16,590,597,82,385,24,7,2,7920,1572,202201,S08000017,DG5 4AZ,DG5 4AZ
280,18254,327,7,400,402,51,245,47,0,3,5038,1079,202201,S08000017,DG2 8BY,DG2 8BY
281,18254,327,7,400,402,51,245,47,0,3,5038,1079,202201,S08000017,DG2 8BY,DG2 8BY
282,18254,327,7,400,402,51,245,47,0,3,5038,1079,202201,S08000017,DG2 8BY,DG2 8BY
283,18273,736,12,515,522,95,421,136,7,1,10888,1929,202201,S08000017,DG1 2PX,DG1 2PX
284,18273,736,12,515,522,95,421,136,7,1,10888,1929,202201,S08000017,DG1 2PX,DG1 2PX
285,18273,736,12,515,522,95,421,136,7,1,10888,1929,202201,S08000017,DG1 2PX,DG1 2PX
286,18288,408,10,398,409,72,298,35,0,3,5380,1232,202201,S08000017,DG1 1TR,DG1 1TR
287,18288,408,10,398,409,72,298,35,0,3,5380,1232,202201,S08000017,DG1 1TR,DG1 1TR
288,18288,408,10,398,409,72,298,35,0,3,5380,1232,202201,S08000017,DG1 1TR,DG1 1TR
289,18305,1291,28,1160,1166,171,867,88,2,11,16874,3613,202201,S08000017,DG2 9BH,DG2 9BH
290,18305,1291,28,1160,1166,171,867,88,2,11,16874,3613,202201,S08000017,DG2 9BH,DG2 9BH
291,18305,1291,28,1160,1166,171,867,88,2,11,16874,3613,202201,S08000017,DG2 9BH,DG2 9BH
292,18310,1733,46,1481,1494,208,935,171,17,3,22127,4604,202201,S08000017,DG1 4EJ,DG1 4EJ
293,18310,1733,46,1481,1494,208,935,171,17,3,22127,4604,202201,S08000017,DG1 4EJ,DG1 4EJ
294,18310,1733,46,1481,1494,208,935,171,17,3,22127,4604,202201,S08000017,DG1 4EJ,DG1 4EJ
295,18324,758,29,850,859,117,557,63,15,8,11237,2398,202201,S08000017,DG4 6BT,DG4 6BT
296,18339,498,23,436,442,56,291,67,2,10,7096,1379,202201,S08000017,DG3 5AA,DG3 5AA
297,18339,498,23,436,442,56,291,67,2,10,7096,1379,202201,S08000017,DG3 5AA,DG3 5AA
298,18339,498,23,436,442,56,291,67,2,10,7096,1379,202201,S08000017,DG3 5AA,DG3 5AA
299,18343,468,14,568,575,67,371,30,2,9,6927,1527,202201,S08000017,DG2 0UJ,DG2 0UJ
300,18343,468,14,568,575,67,371,30,2,9,6927,1527,202201,S08000017,DG2 0UJ,DG2 0UJ
301,18343,468,14,568,575,67,371,30,2,9,6927,1527,202201,S08000017,DG2 0UJ,DG2 0UJ
302,18358,578,16,717,720,108,498,38,0,11,8637,1958,202201,S08000017,DG11 2BJ,DG11 2BJ
303,18358,578,16,717,720,108,498,38,0,11,8637,1958,202201,S08000017,DG11 2BJ,DG11 2BJ
304,18358,578,16,717,720,108,498,38,0,11,8637,1958,202201,S08000017,DG11 2BJ,DG11 2BJ
305,18377,550,9,644,646,79,429,25,0,3,8284,1738,202201,S08000017,DG11 1NH,DG11 1NH
306,18377,550,9,644,646,79,429,25,0,3,8284,1738,202201,S08000017,DG11 1NH,DG11 1NH
307,18377,550,9,644,646,79,429,25,0,3,8284,1738,202201,S08000017,DG11 1NH,DG11 1NH
308,18396,537,3,745,747,103,419,67,0,1,8572,1876,202201,S08000017,DG10 9JP,DG10 9JP
309,18396,537,3,745,747,103,419,67,0,1,8572,1876,202201,S08000017,DG10 9JP,DG10 9JP
310,18396,537,3,745,747,103,419,67,0,1,8572,1876,202201,S08000017,DG10 9JP,DG10 9JP
311,18409,875,31,707,715,109,497,55,4,2,11001,2286,202201,S08000017,DG12 6GS,DG12 6GS
312,18409,875,31,707,715,109,497,55,4,2,11001,2286,202201,S08000017,DG12 6GS,DG12 6GS
313,18409,875,31,707,715,109,497,55,4,2,11001,2286,202201,S08000017,DG12 6GS,DG12 6GS
314,18413,838,17,789,795,84,492,49,13,3,11299,2288,202201,S08000017,DG12 6GN,DG12 6GN
315,18413,838,17,789,795,84,492,49,13,3,11299,2288,202201,S08000017,DG12 6GN,DG12 6GN
316,18413,838,17,789,795,84,492,49,13,3,11299,2288,202201,S08000017,DG12 6GN,DG12 6GN
317,18428,634,5,1151,1156,133,785,114,7,4,10749,2834,202201,S08000017,DG16 5NA,DG16 5NA
318,18428,634,5,1151,1156,133,785,114,7,4,10749,2834,202201,S08000017,DG16 5NA,DG16 5NA
319,18428,634,5,1151,1156,133,785,114,7,4,10749,2834,202201,S08000017,DG16 5NA,DG16 5NA
320,18432,284,1,558,564,99,354,16,1,5,5042,1319,202201,S08000017,DG14 0UX,DG14 0UX
321,18432,284,1,558,564,99,354,16,1,5,5042,1319,202201,S08000017,DG14 0UX,DG14 0UX
322,18432,284,1,558,564,99,354,16,1,5,5042,1319,202201,S08000017,DG14 0UX,DG14 0UX
323,18447,315,7,369,376,36,244,28,0,4,4272,1006,202201,S08000017,DG13 0JY,DG13 0JY
324,18447,315,7,369,376,36,244,28,0,4,4272,1006,202201,S08000017,DG13 0JY,DG13 0JY
325,18447,315,7,369,376,36,244,28,0,4,4272,1006,202201,S08000017,DG13 0JY,DG13 0JY
326,18451,417,11,530,535,79,390,21,0,5,6924,1453,202201,S08000017,DG11 3BT,DG11 3BT
327,18451,417,11,530,535,79,390,21,0,5,6924,1453,202201,S08000017,DG11 3BT,DG11 3BT
328,18451,417,11,530,535,79,390,21,0,5,6924,1453,202201,S08000017,DG11 3BT,DG11 3BT
329,18560,1392,27,1196,1202,169,806,116,9,3,17844,3721,202201,S08000017,DG1 1DL,DG1 1DL
330,18560,1392,27,1196,1202,169,806,116,9,3,17844,3721,202201,S08000017,DG1 1DL,DG1 1DL
331,18560,1392,27,1196,1202,169,806,116,9,3,17844,3721,202201,S08000017,DG1 1DL,DG1 1DL
332,18574,487,8,627,638,131,324,30,0,2,6680,1618,202201,S08000017,DG9 9DP,DG9 9DP
333,18574,487,8,627,638,131,324,30,0,2,6680,1618,202201,S08000017,DG9 9DP,DG9 9DP
334,18574,487,8,627,638,131,324,30,0,2,6680,1618,202201,S08000017,DG9 9DP,DG9 9DP
335,18589,384,9,518,521,113,327,53,2,8,6759,1409,202201,S08000017,DG8 0PU,DG8 0PU
336,18589,384,9,518,521,113,327,53,2,8,6759,1409,202201,S08000017,DG8 0PU,DG8 0PU
337,18589,384,9,518,521,113,327,53,2,8,6759,1409,202201,S08000017,DG8 0PU,DG8 0PU
338,18593,468,8,626,626,80,388,21,4,10,7843,1595,202201,S08000017,DG9 7DW,DG9 7DW
339,18593,468,8,626,626,80,388,21,4,10,7843,1595,202201,S08000017,DG9 7DW,DG9 7DW
340,18593,468,8,626,626,80,388,21,4,10,7843,1595,202201,S08000017,DG9 7DW,DG9 7DW
341,18611,456,6,712,720,142,467,40,0,9,8289,1831,202201,S08000017,DG8 8PS,DG8 8PS
342,18611,456,6,712,720,142,467,40,0,9,8289,1831,202201,S08000017,DG8 8PS,DG8 8PS
343,18611,456,6,712,720,142,467,40,0,9,8289,1831,202201,S08000017,DG8 8PS,DG8 8PS
344,18625,735,14,1068,1082,160,741,61,0,7,11495,2793,202201,S08000017,DG8 6NR,DG8 6NR
345,18625,735,14,1068,1082,160,741,61,0,7,11495,2793,202201,S08000017,DG8 6NR,DG8 6NR
346,18625,735,14,1068,1082,160,741,61,0,7,11495,2793,202201,S08000017,DG8 6NR,DG8 6NR
347,20004,665,7,629,634,80,443,68,1,10,8938,1898,202201,S08000029,KY10 3FF,KY10 3FF
348,20004,665,7,629,634,80,443,68,1,10,8938,1898,202201,S08000029,KY10 3FF,KY10 3FF
349,20004,665,7,629,634,80,443,68,1,10,8938,1898,202201,S08000029,KY10 3FF,KY10 3FF
350,20057,589,16,673,677,85,368,23,0,7,8242,1758,202201,S08000029,KY14 7AW,KY14 7AW
351,20057,589,16,673,677,85,368,23,0,7,8242,1758,202201,S08000029,KY14 7AW,KY14 7AW
352,20057,589,16,673,677,85,368,23,0,7,8242,1758,202201,S08000029,KY14 7AW,KY14 7AW
353,20108,1023,15,835,846,160,626,71,33,10,13938,2774,202201,S08000029,KY8 1HJ,KY8 1HJ
354,20108,1023,15,835,846,160,626,71,33,10,13938,2774,202201,S08000029,KY8 1HJ,KY8 1HJ
355,20108,1023,15,835,846,160,626,71,33,10,13938,2774,202201,S08000029,KY8 1HJ,KY8 1HJ
356,20151,623,18,416,419,70,287,56,0,1,6861,1473,202201,S08000029,KY3 9DF,KY3 9DF
357,20151,623,18,416,419,70,287,56,0,1,6861,1473,202201,S08000029,KY3 9DF,KY3 9DF
358,20151,623,18,416,419,70,287,56,0,1,6861,1473,202201,S08000029,KY3 9DF,KY3 9DF
359,20184,175,6,202,202,24,110,10,0,0,2563,527,202201,S08000029,KY3 9DF,KY3 9DF
360,20184,175,6,202,202,24,110,10,0,0,2563,527,202201,S08000029,KY3 9DF,KY3 9DF
361,20184,175,6,202,202,24,110,10,0,0,2563,527,202201,S08000029,KY3 9DF,KY3 9DF
362,20254,416,15,320,324,62,282,28,0,2,5489,1127,202201,S08000029,KY5 0JE,KY5 0JE
363,20254,416,15,320,324,62,282,28,0,2,5489,1127,202201,S08000029,KY5 0JE,KY5 0JE
364,20254,416,15,320,324,62,282,28,0,2,5489,1127,202201,S08000029,KY5 0JE,KY5 0JE
365,20305,1482,32,1151,1165,216,791,99,2,12,18174,3787,202201,S08000029,KY4 9DH,KY4 9DH
366,20305,1482,32,1151,1165,216,791,99,2,12,18174,3787,202201,S08000029,KY4 9DH,KY4 9DH
367,20305,1482,32,1151,1165,216,791,99,2,12,18174,3787,202201,S08000029,KY4 9DH,KY4 9DH
368,20358,342,7,380,380,48,222,25,1,0,5121,1025,202201,S08000029,KY4 8DF,KY4 8DF
369,20358,342,7,380,380,48,222,25,1,0,5121,1025,202201,S08000029,KY4 8DF,KY4 8DF
370,20358,342,7,380,380,48,222,25,1,0,5121,1025,202201,S08000029,KY4 8DF,KY4 8DF
371,20409,677,20,899,904,65,455,45,0,6,9780,2166,202201,S08000029,KY15 4JN,KY15 4JN
372,20409,677,20,899,904,65,455,45,0,6,9780,2166,202201,S08000029,KY15 4JN,KY15 4JN
373,20409,677,20,899,904,65,455,45,0,6,9780,2166,202201,S08000029,KY15 4JN,KY15 4JN
374,20413,703,17,755,758,92,436,54,0,5,9399,2060,202201,S08000029,KY15 4JN,KY15 4JN
375,20413,703,17,755,758,92,436,54,0,5,9399,2060,202201,S08000029,KY15 4JN,KY15 4JN
376,20413,703,17,755,758,92,436,54,0,5,9399,2060,202201,S08000029,KY15 4JN,KY15 4JN
377,20451,945,19,963,968,158,626,39,0,4,13137,2755,202201,S08000029,KY11 4TF,KY11 4TF
378,20451,945,19,963,968,158,626,39,0,4,13137,2755,202201,S08000029,KY11 4TF,KY11 4TF
379,20451,945,19,963,968,158,626,39,0,4,13137,2755,202201,S08000029,KY11 4TF,KY11 4TF
380,20466,933,20,1227,1240,133,794,69,0,10,14447,3189,202201,S08000029,KY12 0BL,KY12 0BL
381,20466,933,20,1227,1240,133,794,69,0,10,14447,3189,202201,S08000029,KY12 0BL,KY12 0BL
382,20466,933,20,1227,1240,133,794,69,0,10,14447,3189,202201,S08000029,KY12 0BL,KY12 0BL
383,20471,807,17,842,858,125,534,76,3,15,10255,2420,202201,S08000029,KY11 3BA,KY11 3BA
384,20471,807,17,842,858,125,534,76,3,15,10255,2420,202201,S08000029,KY11 3BA,KY11 3BA
385,20471,807,17,842,858,125,534,76,3,15,10255,2420,202201,S08000029,KY11 3BA,KY11 3BA
386,20485,848,8,793,801,138,479,54,0,7,10588,2328,202201,S08000029,KY11 4JW,KY11 4JW
387,20485,848,8,793,801,138,479,54,0,7,10588,2328,202201,S08000029,KY11 4JW,KY11 4JW
388,20485,848,8,793,801,138,479,54,0,7,10588,2328,202201,S08000029,KY11 4JW,KY11 4JW
389,20490,1033,19,1015,1030,93,711,84,0,18,14012,2970,202201,S08000029,KY12 0AE,KY12 0AE
390,20490,1033,19,1015,1030,93,711,84,0,18,14012,2970,202201,S08000029,KY12 0AE,KY12 0AE
391,20490,1033,19,1015,1030,93,711,84,0,18,14012,2970,202201,S08000029,KY12 0AE,KY12 0AE
392,20502,636,5,449,455,71,241,80,0,1,6935,1488,202201,S08000029,KY11 4LT,KY11 4LT
393,20502,636,5,449,455,71,241,80,0,1,6935,1488,202201,S08000029,KY11 4LT,KY11 4LT
394,20502,636,5,449,455,71,241,80,0,1,6935,1488,202201,S08000029,KY11 4LT,KY11 4LT
395,20606,1278,38,1219,1224,228,723,127,0,26,16729,3618,202201,S08000029,KY6 1HL,KY6 1HL
396,20606,1278,38,1219,1224,228,723,127,0,26,16729,3618,202201,S08000029,KY6 1HL,KY6 1HL
397,20606,1278,38,1219,1224,228,723,127,0,26,16729,3618,202201,S08000029,KY6 1HL,KY6 1HL
398,20611,1232,20,826,834,152,599,149,1,6,13457,2987,202201,S08000029,KY7 6SX,KY7 6SX
399,20611,1232,20,826,834,152,599,149,1,6,13457,2987,202201,S08000029,KY7 6SX,KY7 6SX
400,20611,1232,20,826,834,152,599,149,1,6,13457,2987,202201,S08000029,KY7 6SX,KY7 6SX
401,20630,761,14,537,542,100,309,107,0,3,9208,1833,202201,S08000029,KY6 1HL,KY6 1HL
402,20630,761,14,537,542,100,309,107,0,3,9208,1833,202201,S08000029,KY6 1HL,KY6 1HL
403,20630,761,14,537,542,100,309,107,0,3,9208,1833,202201,S08000029,KY6 1HL,KY6 1HL
404,20659,1043,25,864,872,144,587,46,21,6,13705,2738,202201,S08000029,KY7 4AQ,KY7 4AQ
405,20659,1043,25,864,872,144,587,46,21,6,13705,2738,202201,S08000029,KY7 4AQ,KY7 4AQ
406,20659,1043,25,864,872,144,587,46,21,6,13705,2738,202201,S08000029,KY7 4AQ,KY7 4AQ
407,20663,786,21,792,807,134,653,39,0,3,12435,2440,202201,S08000029,KY7 4RH,KY7 4RH
408,20663,786,21,792,807,134,653,39,0,3,12435,2440,202201,S08000029,KY7 4RH,KY7 4RH
409,20663,786,21,792,807,134,653,39,0,3,12435,2440,202201,S08000029,KY7 4RH,KY7 4RH
410,20729,427,12,451,457,84,315,23,0,7,5594,1318,202201,S08000029,KY12 8SJ,KY12 8SJ
411,20729,427,12,451,457,84,315,23,0,7,5594,1318,202201,S08000029,KY12 8SJ,KY12 8SJ
412,20729,427,12,451,457,84,315,23,0,7,5594,1318,202201,S08000029,KY12 8SJ,KY12 8SJ
413,20752,1408,52,1580,1602,251,1235,128,9,12,23180,4685,202201,S08000029,KY11 1NU,KY11 1NU
414,20752,1408,52,1580,1602,251,1235,128,9,12,23180,4685,202201,S08000029,KY11 1NU,KY11 1NU
415,20752,1408,52,1580,1602,251,1235,128,9,12,23180,4685,202201,S08000029,KY11 1NU,KY11 1NU
416,20803,763,12,755,771,133,560,46,0,2,11717,2285,202201,S08000029,KY4 0AE,KY4 0AE
417,20803,763,12,755,771,133,560,46,0,2,11717,2285,202201,S08000029,KY4 0AE,KY4 0AE
418,20803,763,12,755,771,133,560,46,0,2,11717,2285,202201,S08000029,KY4 0AE,KY4 0AE
419,20856,456,10,434,436,64,300,13,7,2,6362,1286,202201,S08000029,KY8 5JZ,KY8 5JZ
420,20856,456,10,434,436,64,300,13,7,2,6362,1286,202201,S08000029,KY8 5JZ,KY8 5JZ
421,20856,456,10,434,436,64,300,13,7,2,6362,1286,202201,S08000029,KY8 5JZ,KY8 5JZ
422,20907,268,17,348,352,38,211,29,0,3,4437,915,202201,S08000029,KY3 9RT,KY3 9RT
423,20907,268,17,348,352,38,211,29,0,3,4437,915,202201,S08000029,KY3 9RT,KY3 9RT
424,20907,268,17,348,352,38,211,29,0,3,4437,915,202201,S08000029,KY3 9RT,KY3 9RT
425,20950,773,15,560,565,85,412,108,6,14,10186,1964,202201,S08000029,KY1 1PH,KY1 1PH
426,20950,773,15,560,565,85,412,108,6,14,10186,1964,202201,S08000029,KY1 1PH,KY1 1PH
427,20950,773,15,560,565,85,412,108,6,14,10186,1964,202201,S08000029,KY1 1PH,KY1 1PH
428,20964,653,27,675,683,114,457,71,0,3,10106,2005,202201,S08000029,KY1 2NA,KY1 2NA
429,20964,653,27,675,683,114,457,71,0,3,10106,2005,202201,S08000029,KY1 2NA,KY1 2NA
430,20964,653,27,675,683,114,457,71,0,3,10106,2005,202201,S08000029,KY1 2NA,KY1 2NA
431,20979,990,18,816,828,158,609,55,0,5,11946,2658,202201,S08000029,KY2 5RB,KY2 5RB
432,20979,990,18,816,828,158,609,55,0,5,11946,2658,202201,S08000029,KY2 5RB,KY2 5RB
433,20979,990,18,816,828,158,609,55,0,5,11946,2658,202201,S08000029,KY2 5RB,KY2 5RB
434,20983,704,24,885,890,93,504,45,0,1,9490,2260,202201,S08000029,KY1 1ER,KY1 1ER
435,20983,704,24,885,890,93,504,45,0,1,9490,2260,202201,S08000029,KY1 1ER,KY1 1ER
436,20983,704,24,885,890,93,504,45,0,1,9490,2260,202201,S08000029,KY1 1ER,KY1 1ER
437,20998,1278,32,1128,1137,164,800,56,0,8,17783,3467,202201,S08000029,KY1 2PG,KY1 2PG
438,20998,1278,32,1128,1137,164,800,56,0,8,17783,3467,202201,S08000029,KY1 2PG,KY1 2PG
439,20998,1278,32,1128,1137,164,800,56,0,8,17783,3467,202201,S08000029,KY1 2PG,KY1 2PG
440,21007,588,30,703,708,85,484,19,0,3,8994,1914,202201,S08000029,KY1 2NA,KY1 2NA
441,21007,588,30,703,708,85,484,19,0,3,8994,1914,202201,S08000029,KY1 2NA,KY1 2NA
442,21007,588,30,703,708,85,484,19,0,3,8994,1914,202201,S08000029,KY1 2NA,KY1 2NA
443,21011,527,15,565,572,88,356,48,0,15,7867,1606,202201,S08000029,KY1 2NA,KY1 2NA
444,21011,527,15,565,572,88,356,48,0,15,7867,1606,202201,S08000029,KY1 2NA,KY1 2NA
445,21011,527,15,565,572,88,356,48,0,15,7867,1606,202201,S08000029,KY1 2NA,KY1 2NA
446,21101,364,6,458,467,68,260,26,0,5,5308,1191,202201,S08000029,KY15 7JS,KY15 7JS
447,21101,364,6,458,467,68,260,26,0,5,5308,1191,202201,S08000029,KY15 7JS,KY15 7JS
448,21101,364,6,458,467,68,260,26,0,5,5308,1191,202201,S08000029,KY15 7JS,KY15 7JS
449,21153,581,11,650,654,84,348,48,0,2,8599,1726,202201,S08000029,KY6 3LQ,KY6 3LQ
450,21153,581,11,650,654,84,348,48,0,2,8599,1726,202201,S08000029,KY6 3LQ,KY6 3LQ
451,21153,581,11,650,654,84,348,48,0,2,8599,1726,202201,S08000029,KY6 3LQ,KY6 3LQ
452,21204,399,8,484,484,59,298,24,1,1,5412,1273,202201,S08000029,KY16 0DZ,KY16 0DZ
453,21204,399,8,484,484,59,298,24,1,1,5412,1273,202201,S08000029,KY16 0DZ,KY16 0DZ
454,21204,399,8,484,484,59,298,24,1,1,5412,1273,202201,S08000029,KY16 0DZ,KY16 0DZ
455,21308,243,3,350,351,44,251,23,0,2,4086,915,202201,S08000029,KY11 3ED,KY11 3ED
456,21308,243,3,350,351,44,251,23,0,2,4086,915,202201,S08000029,KY11 3ED,KY11 3ED
457,21308,243,3,350,351,44,251,23,0,2,4086,915,202201,S08000029,KY11 3ED,KY11 3ED
458,21384,787,12,906,919,154,611,47,0,2,10588,2530,202201,S08000029,KY5 9QZ,KY5 9QZ
459,21384,787,12,906,919,154,611,47,0,2,10588,2530,202201,S08000029,KY5 9QZ,KY5 9QZ
460,21384,787,12,906,919,154,611,47,0,2,10588,2530,202201,S08000029,KY5 9QZ,KY5 9QZ
461,21421,712,9,887,905,134,540,72,10,1,11089,2382,202201,S08000029,KY5 8DA,KY5 8DA
462,21421,712,9,887,905,134,540,72,10,1,11089,2382,202201,S08000029,KY5 8DA,KY5 8DA
463,21421,712,9,887,905,134,540,72,10,1,11089,2382,202201,S08000029,KY5 8DA,KY5 8DA
464,21440,333,3,325,328,42,197,37,0,12,4671,940,202201,S08000029,KY5 9QZ,KY5 9QZ
465,21440,333,3,325,328,42,197,37,0,12,4671,940,202201,S08000029,KY5 9QZ,KY5 9QZ
466,21440,333,3,325,328,42,197,37,0,12,4671,940,202201,S08000029,KY5 9QZ,KY5 9QZ
467,21454,532,19,648,658,83,444,23,4,0,7909,1763,202201,S08000029,KY7 6ER,KY7 6ER
468,21454,532,19,648,658,83,444,23,4,0,7909,1763,202201,S08000029,KY7 6ER,KY7 6ER
469,21454,532,19,648,658,83,444,23,4,0,7909,1763,202201,S08000029,KY7 6ER,KY7 6ER
470,21469,522,5,365,369,62,299,34,0,17,6290,1291,202201,S08000029,KY5 9QZ,KY5 9QZ
471,21469,522,5,365,369,62,299,34,0,17,6290,1291,202201,S08000029,KY5 9QZ,KY5 9QZ
472,21469,522,5,365,369,62,299,34,0,17,6290,1291,202201,S08000029,KY5 9QZ,KY5 9QZ
473,21505,1036,15,819,825,157,516,60,1,3,11674,2610,202201,S08000029,KY8 3HR,KY8 3HR
474,21505,1036,15,819,825,157,516,60,1,3,11674,2610,202201,S08000029,KY8 3HR,KY8 3HR
475,21505,1036,15,819,825,157,516,60,1,3,11674,2610,202201,S08000029,KY8 1HU,KY8 1HU
476,21524,1043,23,770,784,127,572,49,0,3,12556,2598,202201,S08000029,KY8 3RS,KY8 3RS
477,21524,1043,23,770,784,127,572,49,0,3,12556,2598,202201,S08000029,KY8 3RS,KY8 3RS
478,21524,1043,23,770,784,127,572,49,0,3,12556,2598,202201,S08000029,KY8 3RS,KY8 3RS
479,21558,369,13,429,431,63,215,36,0,3,5376,1127,202201,S08000029,KY14 6DA,KY14 6DA
480,21558,369,13,429,431,63,215,36,0,3,5376,1127,202201,S08000029,KY14 6DA,KY14 6DA
481,21558,369,13,429,431,63,215,36,0,3,5376,1127,202201,S08000029,KY14 6DA,KY14 6DA
482,21609,721,23,912,920,105,609,75,1,2,11557,2454,202201,S08000029,DD6 8DJ,DD6 8DJ
483,21609,721,23,912,920,105,609,75,1,2,11557,2454,202201,S08000029,DD6 8DJ,DD6 8DJ
484,21609,721,23,912,920,105,609,75,1,2,11557,2454,202201,S08000029,DD6 8DJ,DD6 8DJ
485,21613,946,15,833,848,168,492,50,1,5,12099,2520,202201,S08000029,KY12 9QH,KY12 9QH
486,21613,946,15,833,848,168,492,50,1,5,12099,2520,202201,S08000029,KY12 9QH,KY12 9QH
487,21613,946,15,833,848,168,492,50,1,5,12099,2520,202201,S08000029,KY12 9QH,KY12 9QH
488,21736,457,7,595,604,74,386,47,1,4,7028,1576,202201,S08000029,KY10 2LG,KY10 2LG
489,21736,457,7,595,604,74,386,47,1,4,7028,1576,202201,S08000029,KY10 2LG,KY10 2LG
490,21736,457,7,595,604,74,386,47,1,4,7028,1576,202201,S08000029,KY10 2LG,KY10 2LG
491,21755,995,15,814,821,129,601,93,9,19,11940,2663,202201,S08000029,KY11 2ZL,KY11 2ZL
492,21755,995,15,814,821,129,601,93,9,19,11940,2663,202201,S08000029,KY11 2ZL,KY11 2ZL
493,21755,995,15,814,821,129,601,93,9,19,11940,2663,202201,S08000029,KY11 2ZL,KY11 2ZL
494,21760,676,3,530,531,107,355,74,0,8,8218,1746,202201,S08000029,KY11 2SE,KY11 2SE
495,21760,676,3,530,531,107,355,74,0,8,8218,1746,202201,S08000029,KY11 2SE,KY11 2SE
496,21760,676,3,530,531,107,355,74,0,8,8218,1746,202201,S08000029,KY11 2SE,KY11 2SE
497,21825,454,3,352,358,57,281,37,0,17,5729,1190,202201,S08000029,KY16 8AR,KY16 8AR
498,21825,454,3,352,358,57,281,37,0,17,5729,1190,202201,S08000029,KY16 8AR,KY16 8AR
499,21825,454,3,352,358,57,281,37,0,17,5729,1190,202201,S08000029,KY16 8AR,KY16 8AR
500,21830,954,16,980,990,78,528,59,0,23,12208,2625,202201,S08000029,KY16 8AR,KY16 8AR
501,21830,954,16,980,990,78,528,59,0,23,12208,2625,202201,S08000029,KY16 8AR,KY16 8AR
502,21830,954,16,980,990,78,528,59,0,23,12208,2625,202201,S08000029,KY16 8AR,KY16 8AR
503,25027,1250,19,904,914,160,600,64,0,1,14490,3007,202201,S08000019,FK10 3JQ,FK10 3JQ
504,25027,1250,19,904,914,160,600,64,0,1,14490,3007,202201,S08000019,FK10 3JQ,FK10 3JQ
505,25027,1250,19,904,914,160,600,64,0,1,14490,3007,202201,S08000019,FK10 3JQ,FK10 3JQ
506,25031,612,11,635,644,133,408,45,0,19,9248,1853,202201,S08000019,FK10 3JQ,FK10 3JQ
507,25031,612,11,635,644,133,408,45,0,19,9248,1853,202201,S08000019,FK10 3JQ,FK10 3JQ
508,25031,612,11,635,644,133,408,45,0,19,9248,1853,202201,S08000019,FK10 3JQ,FK10 3JQ
509,25046,1387,30,1404,1415,235,1046,95,0,15,18792,4208,202201,S08000019,FK12 5BD,FK12 5BD
510,25046,1387,30,1404,1415,235,1046,95,0,15,18792,4208,202201,S08000019,FK12 5BD,FK12 5BD
511,25046,1387,30,1404,1415,235,1046,95,0,15,18792,4208,202201,S08000019,FK12 5BD,FK12 5BD
512,25051,249,7,261,263,43,179,17,0,1,3542,758,202201,S08000019,G63 0TS,G63 0TS
