dz11_code,loneliness_zscore,rank,deciles
S01008848,,,
S01008849,3.1663482226309387,6743.0,10
S01008850,2.6828378380394278,6670.0,10
S01008851,2.4459281918614595,6603.0,10
S01008852,2.937974601231145,6709.0,10
S01008853,2.5369224168464455,6636.0,10
S01008854,2.9574037168151435,6717.0,10
S01008855,2.5850612200864314,6650.0,10
S01008856,2.3152268096702424,6560.0,10
S01008857,2.411607284272396,6592.0,10
S01008858,2.0399994286525187,6428.0,10
S01008859,,,
S01008860,2.4218046079622004,6598.0,10
S01008861,,,
S01008862,2.3848185075311354,6583.0,10
S01008863,2.243861182539992,6531.0,10
S01008864,2.004459131464886,6411.0,10
S01008865,2.5294367233205346,6628.0,10
S01008866,2.5339398494072425,6634.0,10
S01008867,2.7805499116426837,6689.0,10
S01008868,3.1567704124509346,6741.0,10
S01008869,2.9459106339692176,6712.0,10
S01008870,2.6795432765814975,6668.0,10
S01008871,2.906798827362378,6706.0,10
S01008872,2.857153030771953,6700.0,10
S01008873,2.5911701199124733,6651.0,10
S01008874,2.574764181316744,6645.0,10
S01008875,1.834599496787223,6291.0,10
S01008876,1.3716152752598862,5986.0,9
S01008877,0.9568962296326458,5726.0,9
S01008878,0.9466673305664646,5718.0,9
S01008879,0.6503249305297579,5439.0,8
S01008880,0.45196021140900355,5119.0,8
S01008881,0.6173868816440032,5398.0,8
S01008882,1.6677551549061052,6166.0,10
S01008883,1.504839460831834,6067.0,9
S01008884,1.0368472351954245,5791.0,9
S01008885,1.7717927616192746,6237.0,10
S01008886,2.4566198589139807,6607.0,10
S01008887,2.2601133317768265,6538.0,10
S01008888,1.5274093136225184,6081.0,9
S01008889,1.3381978507486283,5970.0,9
S01008890,1.440418102228829,6033.0,9
S01008891,1.2712756745717422,5933.0,9
S01008892,0.8303006476593925,5614.0,9
S01008893,0.4840113411096967,5195.0,8
S01008894,0.510283185883857,5237.0,8
S01008895,0.16518845153158881,4480.0,7
S01008896,0.11797740261240312,4387.0,7
S01008897,-0.05631916223536845,4007.0,6
S01008898,0.12625942122564374,4403.0,7
S01008899,0.3003230391176849,4768.0,8
S01008900,0.44325920269920616,5108.0,8
S01008901,0.5780697445938878,5342.0,8
S01008902,0.7519367916633855,5543.0,9
S01008903,0.4990613391652571,5222.0,8
S01008904,0.4526516790585128,5122.0,8
S01008905,,,
S01008906,0.3755921642214321,4970.0,8
S01008907,0.36098309811576856,4925.0,8
S01008908,0.5418924478416075,5292.0,8
S01008909,0.6170412107414502,5397.0,8
S01008910,1.277823281493683,5935.0,9
S01008911,1.2844896674894648,5937.0,9
S01008912,1.5049730656735378,6068.0,9
S01008913,1.2574778811767429,5926.0,9
S01008914,1.4067974199493745,6012.0,9
S01008915,1.2340463392461074,5912.0,9
S01008916,1.0599961280672348,5810.0,9
S01008917,1.2247794988189216,5906.0,9
S01008918,0.9644378299769418,5733.0,9
S01008919,0.9596591978047454,5728.0,9
S01008920,0.7518133628740902,5541.0,9
S01008921,0.44239411115956956,5107.0,8
S01008922,0.47288041630186817,5175.0,8
S01008923,0.15279307361446937,4449.0,7
S01008924,0.1299031727186697,4411.0,7
S01008925,0.020905172242208128,4190.0,7
S01008926,0.028316099431744738,4211.0,7
S01008927,0.10487719301750821,4355.0,7
S01008928,0.13402728827431634,4415.0,7
S01008929,-0.17506575101104874,3686.0,6
S01008930,-0.08911123586219323,3927.0,6
S01008931,0.11509263714570249,4377.0,7
S01008932,0.07938927552132598,4311.0,7
S01008933,0.008871412062734403,4170.0,7
S01008934,0.07975959588896832,4313.0,7
S01008935,0.028518561296402914,4212.0,7
S01008936,-0.022916115527888737,4092.0,7
S01008937,-0.1521024177346861,3754.0,6
S01008938,-0.119262861303348,3861.0,6
S01008939,0.14985816359552215,4444.0,7
S01008940,-0.07030123124631334,3975.0,6
S01008941,0.38282398401220263,4988.0,8
S01008942,0.23765878289801887,4643.0,7
S01008943,0.1032685142615257,4352.0,7
S01008944,-0.023187956436699242,4091.0,7
S01008945,-0.12941389218822166,3825.0,6
S01008946,-0.022685303610621644,4093.0,7
S01008947,-0.34280173634457595,3209.0,5
S01008948,-0.14852404308711376,3769.0,6
S01008949,-0.19243074788290251,3621.0,6
S01008950,-0.032580055663417644,4069.0,6
S01008951,0.003512111328028834,4160.0,7
S01008952,0.09352811907220165,4337.0,7
S01008953,0.061592455815517116,4279.0,7
S01008954,-0.04504351677209001,4033.0,6
S01008955,0.04181082398846961,4241.0,7
S01008956,0.06933532236084738,4295.0,7
S01008957,0.07059864570631018,4298.0,7
S01008958,0.14250599484497664,4431.0,7
S01008959,0.08083459404673216,4315.0,7
S01008960,0.05358775524659983,4265.0,7
S01008961,0.15695001074317144,4458.0,7
S01008962,0.26237631820399065,4697.0,7
S01008963,0.1824127579946879,4529.0,7
S01008964,0.32548912671301067,4827.0,8
S01008965,0.2524348058139961,4677.0,7
S01008966,0.10301911998796695,4351.0,7
S01008967,0.19119360118186743,4552.0,7
S01008968,0.16143129852149404,4469.0,7
S01008969,0.10476767086480046,4354.0,7
S01008970,0.31667718057135613,4805.0,8
S01008971,0.26746866577801187,4704.0,7
S01008972,0.33775486885200096,4868.0,8
S01008973,0.2988166281719512,4767.0,8
S01008974,0.3851923465414,4992.0,8
S01008975,0.3170631821339664,4806.0,8
S01008976,0.32291061508121094,4823.0,8
S01008977,0.3816014584474156,4984.0,8
S01008978,0.41436981993762245,5047.0,8
S01008979,0.5191144272180804,5250.0,8
S01008980,0.4821482997808643,5193.0,8
S01008981,0.3187769721798613,4811.0,8
S01008982,0.40067692019079726,5022.0,8
S01008983,0.33006539398284096,4835.0,8
S01008984,0.3710978204535822,4957.0,8
S01008985,0.19099787057998885,4551.0,7
S01008986,0.25933776870047853,4691.0,7
S01008987,0.146670638988808,4439.0,7
S01008988,0.19973697802257973,4573.0,7
S01008989,,,
S01008990,0.06201452374487915,4280.0,7
S01008991,0.08927183657735946,4330.0,7
S01008992,-0.03681276837992108,4055.0,6
S01008993,-0.45151275039597105,2881.0,5
S01008994,-1.7279924111380136,381.0,1
S01008995,-1.765831854618869,339.0,1
S01008996,-0.9722148483791733,1597.0,3
S01008997,-1.0240655902805882,1467.0,3
S01008998,-1.5338677166239592,608.0,1
S01008999,-1.6064427145669586,521.0,1
S01009000,-0.8987793551586835,1771.0,3
S01009001,-1.9257303389678746,219.0,1
S01009002,-0.48677603556136684,2787.0,5
S01009003,-0.45597619134216166,2867.0,5
S01009004,-0.548791361772463,2616.0,4
S01009005,-0.4526240393213656,2878.0,5
S01009006,-0.45328072428545935,2877.0,5
S01009007,-0.4210110897908091,2975.0,5
S01009008,-0.39394213762399327,3043.0,5
S01009009,-0.3149139939332893,3297.0,5
S01009010,-0.36316524714711923,3147.0,5
S01009011,-0.4385232711212901,2921.0,5
S01009012,-0.4015012972558549,3024.0,5
S01009013,-0.3766864282135916,3103.0,5
S01009014,0.18604699148810117,4538.0,7
S01009015,0.37146743134650523,4959.0,8
S01009016,0.635573979974407,5419.0,8
S01009017,0.7150204391197056,5503.0,9
S01009018,0.3792730849599363,4978.0,8
S01009019,-0.20846491329409947,3583.0,6
S01009020,-0.2625705219884066,3423.0,6
S01009021,0.13903505164541938,4424.0,7
S01009022,0.12723798805958664,4406.0,7
S01009023,1.0516546321765825,5802.0,9
S01009024,0.9433027790384012,5714.0,9
S01009025,0.3491566255262562,4897.0,8
S01009026,0.10595648781168948,4360.0,7
S01009027,0.33037884441316734,4837.0,8
S01009028,0.17178136821871975,4496.0,7
S01009029,0.10594843223775967,4359.0,7
S01009030,0.0010765255720039143,4158.0,7
S01009031,-0.02232275927801912,4094.0,7
S01009032,0.09958002352655392,4345.0,7
S01009033,0.3741606174130278,4967.0,8
S01009034,-0.03896604234147708,4049.0,6
S01009035,-0.10836582854520402,3890.0,6
S01009036,-0.07357534401566625,3964.0,6
S01009037,-0.21249785027292997,3569.0,6
S01009038,-0.5090751777888405,2725.0,5
S01009039,-0.3680051172421612,3127.0,5
S01009040,-0.4329528897444665,2937.0,5
S01009041,-0.7824791445489635,2036.0,3
S01009042,-0.2728975748309693,3393.0,5
S01009043,0.07956171739526507,4312.0,7
S01009044,0.007851900566502562,4167.0,7
S01009045,-0.11847218997722964,3863.0,6
S01009046,-0.1561738480406946,3744.0,6
S01009047,-0.039088908969535444,4048.0,6
S01009048,-0.032164165518887615,4070.0,6
S01009049,0.003852907550051917,4161.0,7
S01009050,-0.4242124580455197,2964.0,5
S01009051,-0.6275070772549198,2414.0,4
S01009052,-0.739023815634004,2151.0,4
S01009053,-0.7440726903642892,2136.0,4
S01009054,-0.6678562196710971,2311.0,4
S01009055,-0.4711378521096505,2819.0,5
S01009056,-0.7641596324752337,2088.0,4
S01009057,-0.8254927266232832,1933.0,3
S01009058,-0.7818106700683586,2039.0,3
S01009059,-0.7562734881740776,2103.0,4
S01009060,-0.7227722439920777,2196.0,4
S01009061,-0.7391313143285521,2149.0,4
S01009062,-0.7378456888178826,2155.0,4
S01009063,-0.7387399492795893,2153.0,4
S01009064,-0.7545629166532146,2111.0,4
S01009065,-0.7408653311401796,2144.0,4
S01009066,-0.7690076043647487,2079.0,4
S01009067,-0.739916427976894,2146.0,4
S01009068,-0.720636639162421,2202.0,4
S01009069,-0.7288647292554618,2180.0,4
S01009070,-0.7253637407615542,2188.0,4
S01009071,-0.6058375187856325,2465.0,4
S01009072,-0.7252178866662725,2189.0,4
S01009073,-0.6604060515273973,2330.0,4
S01009074,-0.6313332076614196,2397.0,4
S01009075,-0.6282157943108578,2412.0,4
S01009076,-0.6135148376721956,2443.0,4
S01009077,-0.7018178482851172,2245.0,4
S01009078,-0.7217892011625919,2198.0,4
S01009079,-0.7442641832354867,2135.0,4
S01009080,-0.7447026670183658,2131.0,4
S01009081,-0.7490585633098381,2120.0,4
S01009082,-0.8005222087436165,1995.0,3
S01009083,-0.8113952593117958,1970.0,3
S01009084,-0.8359209930952891,1916.0,3
S01009085,-0.7828886769259339,2034.0,3
S01009086,-0.7810637200814508,2045.0,4
S01009087,-0.7730118169059608,2070.0,4
S01009088,-0.7768742587798938,2056.0,4
S01009089,-1.1117123357775178,1281.0,2
S01009090,-1.310757914468799,927.0,2
S01009091,-1.1741596685826705,1180.0,2
S01009092,-1.067264093788663,1376.0,3
S01009093,-1.0488813919996292,1416.0,3
S01009094,-0.9892864428053911,1552.0,3
S01009095,-0.9192152408120182,1725.0,3
S01009096,-0.9947909677267971,1540.0,3
S01009097,-1.0275254852126923,1456.0,3
S01009098,-1.0725894126515896,1359.0,2
S01009099,-1.5323945472482614,611.0,1
S01009100,-1.1885575725206527,1143.0,2
S01009101,-1.1402041012918998,1227.0,2
S01009102,-1.2556705097091396,1015.0,2
S01009103,,,
S01009104,-1.681932686245701,433.0,1
S01009105,-1.765612852840243,340.0,1
S01009106,-2.3519121323366057,96.0,1
S01009107,-1.4864941817554795,661.0,1
S01009108,-1.4595175267011182,704.0,2
S01009109,-1.3622449689170852,837.0,2
S01009110,-1.6620237934720659,453.0,1
S01009111,-1.4737762313320921,679.0,1
S01009112,-1.7769773161029037,324.0,1
S01009113,-1.4788581963736196,671.0,1
S01009114,-1.3524397500510206,849.0,2
S01009115,-1.557768983743197,575.0,1
S01009116,-1.4155249119788733,768.0,2
S01009117,-1.2543045178517267,1019.0,2
S01009118,-1.2525763721533043,1022.0,2
S01009119,-1.3220046061105433,904.0,2
S01009120,-1.266598217092574,999.0,2
S01009121,-0.7960535321814229,2009.0,3
S01009122,-0.888011039329533,1806.0,3
S01009123,-0.8984840983498574,1773.0,3
S01009124,-0.8903318318451638,1800.0,3
S01009125,-0.8525893750097939,1884.0,3
S01009126,-1.332525293552212,881.0,2
S01009127,-1.3186924873854524,907.0,2
S01009128,-1.5804599930561074,550.0,1
S01009129,-1.422917866399116,758.0,2
S01009130,-1.5519816363658359,585.0,1
S01009131,-1.235607547630384,1051.0,2
S01009132,-2.0338198395678613,180.0,1
S01009133,-1.1380992450239158,1230.0,2
S01009134,-1.2339891047753009,1054.0,2
S01009135,-1.3187700677121594,906.0,2
S01009136,-1.5656461541551046,567.0,1
S01009137,-1.1978883568630303,1122.0,2
S01009138,-1.1550128464027698,1208.0,2
S01009139,-0.9401015142880688,1678.0,3
S01009140,-1.12069137348356,1264.0,2
S01009141,-0.9978233047558434,1534.0,3
S01009142,-1.027582299189566,1455.0,3
S01009143,-0.45554090966756755,2870.0,5
S01009144,-1.0613307073391764,1386.0,3
S01009145,-0.970609217218988,1602.0,3
S01009146,-1.063587653351747,1382.0,3
S01009147,-1.036960416312449,1433.0,3
S01009148,-1.0444742194779364,1421.0,3
S01009149,-1.0766436792707992,1352.0,2
S01009150,-1.1756074328185662,1177.0,2
S01009151,-1.3113125590599641,924.0,2
S01009152,-1.2925192296109973,957.0,2
S01009153,-1.6068856488037093,520.0,1
S01009154,-1.0437874939189087,1423.0,3
S01009155,-1.110805939850665,1282.0,2
S01009156,-1.017260537068859,1480.0,3
S01009157,-0.8928925803150299,1789.0,3
S01009158,-0.9505345911716486,1651.0,3
S01009159,-0.6045538017220035,2469.0,4
S01009160,-0.18680918625506174,3644.0,6
S01009161,-0.6589662374006333,2336.0,4
S01009162,-0.5538659883525459,2597.0,4
S01009163,-0.8691312289052127,1846.0,3
S01009164,-0.8115944457014636,1969.0,3
S01009165,-0.7053569246766329,2239.0,4
S01009166,-0.6646338994328881,2320.0,4
S01009167,-0.6655066111172091,2316.0,4
S01009168,-0.8529193727384256,1882.0,3
S01009169,-0.800493695268018,1996.0,3
S01009170,-0.750119936635612,2117.0,4
S01009171,-0.8352629478594356,1918.0,3
S01009172,-1.0733616432729787,1358.0,2
S01009173,-0.9656383045930552,1615.0,3
S01009174,-0.9414676568422411,1673.0,3
S01009175,-0.9452919428168847,1662.0,3
S01009176,-0.8877315011216741,1807.0,3
S01009177,-1.0409997256196126,1425.0,3
S01009178,-1.0693964026990803,1370.0,3
S01009179,-0.9957795773802215,1537.0,3
S01009180,-0.9806377344391419,1576.0,3
S01009181,-0.9209973343235857,1719.0,3
S01009182,-0.912891018971294,1742.0,3
S01009183,-0.9713472394770108,1600.0,3
S01009184,-0.8338817756161998,1922.0,3
S01009185,-0.679937376757772,2291.0,4
S01009186,-0.9142665102832032,1736.0,3
S01009187,-0.7064065372862259,2238.0,4
S01009188,-0.5970482029159027,2493.0,4
S01009189,-0.4557855115960156,2868.0,5
S01009190,-0.8996035018989825,1769.0,3
S01009191,-0.8099070134815595,1975.0,3
S01009192,-0.7698998271526485,2076.0,4
S01009193,-0.9560466062640248,1641.0,3
S01009194,-0.8792160335857372,1828.0,3
S01009195,-0.7351716777718257,2166.0,4
S01009196,-0.7398997896740758,2147.0,4
S01009197,-0.7621236251804759,2093.0,4
S01009198,-0.7492076376625874,2119.0,4
S01009199,-0.8020683278900311,1991.0,3
S01009200,-0.6138919759845475,2441.0,4
S01009201,-0.8036080919329093,1987.0,3
S01009202,-0.7725977065574577,2071.0,4
S01009203,-0.7549904668474463,2108.0,4
S01009204,-0.7437621762546307,2138.0,4
S01009205,-0.7499880391950149,2118.0,4
S01009206,-0.7445150648534096,2132.0,4
S01009207,-0.7390438063560287,2150.0,4
S01009208,-0.7476939114551521,2125.0,4
S01009209,-0.7368695722383369,2160.0,4
S01009210,-0.7656848827068542,2086.0,4
S01009211,-0.7678241613192515,2080.0,4
S01009212,-0.7011606337999075,2247.0,4
S01009213,-0.8951501163368256,1781.0,3
S01009214,-0.5998198377443615,2486.0,4
S01009215,-0.988199500897567,1556.0,3
S01009216,-0.9761658445602671,1588.0,3
S01009217,-0.9347852435595694,1691.0,3
S01009218,-0.9432322083005173,1671.0,3
S01009219,-0.9018961782239299,1763.0,3
S01009220,-0.8882216454177368,1805.0,3
S01009221,-0.8654054010223853,1856.0,3
S01009222,-0.8850356969838447,1817.0,3
S01009223,-0.8563574574339885,1877.0,3
S01009224,-0.8637465878413892,1862.0,3
S01009225,-0.8763830691461072,1831.0,3
S01009226,-0.8940863894527853,1786.0,3
S01009227,-0.7995309107129036,1999.0,3
S01009228,-0.7559513026980214,2104.0,4
S01009229,-0.6836517516207371,2279.0,4
S01009230,-0.7549214615135191,2109.0,4
S01009231,-0.7879097999550664,2027.0,3
S01009232,-0.829394600503945,1928.0,3
S01009233,-0.8226432991577766,1941.0,3
S01009234,-0.8482370095809639,1891.0,3
S01009235,-0.8509557173690053,1887.0,3
S01009236,-0.792977114692496,2017.0,3
S01009237,-0.7824885884288564,2035.0,3
S01009238,-0.8587827205546111,1870.0,3
S01009239,-0.8526930742647378,1883.0,3
S01009240,-0.8409513528675627,1899.0,3
S01009241,-0.8400052869657406,1908.0,3
S01009242,-0.8568234116709949,1875.0,3
S01009243,-0.6526685949621136,2350.0,4
S01009244,-0.6004876681070783,2483.0,4
S01009245,-0.6592549792739465,2335.0,4
S01009246,-0.643416956276144,2372.0,4
S01009247,-0.761922989253833,2094.0,4
S01009248,-0.8113397632567182,1971.0,3
S01009249,-1.4317169041468671,744.0,2
S01009250,-1.1925131963582216,1130.0,2
S01009251,-1.0138130147577837,1492.0,3
S01009252,-1.022781717226452,1469.0,3
S01009253,-0.5858401794537658,2521.0,4
S01009254,-0.4662680261901785,2830.0,5
S01009255,-0.7892143229898293,2025.0,3
S01009256,-1.1090381102378195,1288.0,2
S01009257,-0.3538085859491753,3175.0,5
S01009258,-0.2919379966445372,3349.0,5
S01009259,-1.222563282026191,1079.0,2
S01009260,-0.4762711178567108,2806.0,5
S01009261,-0.7342002713211623,2168.0,4
S01009262,-0.6782580201133165,2296.0,4
S01009263,-0.5171944471240894,2705.0,4
S01009264,-0.9286881550257542,1701.0,3
S01009265,-0.9341515680877424,1692.0,3
S01009266,-1.000238362845489,1529.0,3
S01009267,-0.8592751744011251,1869.0,3
S01009268,-0.5550810898569934,2593.0,4
S01009269,-0.4097891599031048,3000.0,5
S01009270,-0.5643474972059673,2572.0,4
S01009271,-0.3969892136524521,3037.0,5
S01009272,-0.3803220833668099,3088.0,5
S01009273,-0.4964802412547399,2762.0,5
S01009274,-0.4564037216369388,2864.0,5
S01009275,-0.4454347950777009,2900.0,5
S01009276,-0.25954361956530986,3439.0,6
S01009277,-0.2614258043151763,3428.0,6
S01009278,-0.0149013257082018,4111.0,7
S01009279,-0.08351775696262528,3938.0,6
S01009280,0.460668435188685,5144.0,8
S01009281,0.5614681522976174,5319.0,8
S01009282,-0.5136407223731049,2716.0,4
S01009283,0.033020294847888765,4222.0,7
S01009284,-0.025957288153728296,4085.0,7
S01009285,-0.04763907637421473,4026.0,6
S01009286,-0.045884131634386614,4031.0,6
S01009287,0.10514146767257734,4356.0,7
S01009288,0.17954351198499857,4522.0,7
S01009289,-0.045693050259675926,4032.0,6
S01009290,-0.08409023484556571,3937.0,6
S01009291,-0.020629561533308274,4100.0,7
S01009292,,,
S01009293,-0.1573820609055196,3742.0,6
S01009294,-0.14853456954259525,3768.0,6
S01009295,-0.19505854937807013,3612.0,6
S01009296,-0.1712217953803344,3706.0,6
S01009297,-0.24772438617478956,3473.0,6
S01009298,-0.1907655040036435,3632.0,6
S01009299,-0.12180249502095535,3851.0,6
S01009300,-0.1916182641206181,3630.0,6
S01009301,-0.2653893539660132,3410.0,6
S01009302,-0.3279577922050777,3256.0,5
S01009303,-0.34124598162347736,3215.0,5
S01009304,-0.32412602271227947,3266.0,5
S01009305,-0.5460867960534839,2622.0,4
S01009306,-0.3397140900649527,3221.0,5
S01009307,-0.39870521215787935,3031.0,5
S01009308,-0.22633252154174618,3531.0,6
S01009309,-0.3298407178578054,3250.0,5
S01009310,0.08927130030310414,4329.0,7
S01009311,0.7113782561549598,5497.0,9
S01009312,0.32032580917301634,4815.0,8
S01009313,1.2230807443478504,5904.0,9
S01009314,0.2654338703921966,4702.0,7
S01009315,0.6045702638026778,5383.0,8
S01009316,-0.15130397278531868,3757.0,6
S01009317,-0.22796088104180115,3525.0,6
S01009318,-0.23741804688930518,3506.0,6
S01009319,-0.29395032080108674,3345.0,5
S01009320,-0.2372096949907065,3507.0,6
S01009321,-0.26355449556957655,3419.0,6
S01009322,-0.3356846040692423,3235.0,5
S01009323,-0.14808918662964637,3770.0,6
S01009324,-0.16944650118148505,3711.0,6
S01009325,-0.23866615875382113,3502.0,6
S01009326,-0.17541452204906913,3682.0,6
S01009327,-0.19620638024229975,3610.0,6
S01009328,-0.456845219511173,2862.0,5
S01009329,-0.7368203214193381,2161.0,4
S01009330,-0.7198836294588717,2208.0,4
S01009331,-0.40432504501155764,3016.0,5
S01009332,-0.38869214777050226,3064.0,5
S01009333,-0.008029272422970968,4127.0,7
S01009334,-0.5047143816551865,2742.0,5
S01009335,-0.36585688720611825,3135.0,5
S01009336,-0.37700475377413784,3101.0,5
S01009337,0.04712044542438027,4254.0,7
S01009338,-1.0585080719064854,1392.0,3
S01009339,-0.681238501685558,2287.0,4
S01009340,-0.378079152266516,3097.0,5
S01009341,-0.07216591187255302,3969.0,6
S01009342,-0.3169479659428546,3292.0,5
S01009343,-0.2281464323146909,3524.0,6
S01009344,-0.7747781934811527,2063.0,4
S01009345,-0.43814721607208107,2924.0,5
S01009346,-0.3147706888077392,3299.0,5
S01009347,-0.3106489481962606,3305.0,5
S01009348,-0.42157227136677033,2972.0,5
S01009349,-0.29937663689369226,3331.0,5
S01009350,-0.37037624128986707,3119.0,5
S01009351,,,
S01009352,-0.04046011401770693,4040.0,6
S01009353,-0.19964655850884938,3604.0,6
S01009354,-0.17191950435635978,3700.0,6
S01009355,-0.04011185170329831,4044.0,6
S01009356,-0.1425137147510227,3787.0,6
